Actual_High,Actual_Low,Predicted_High_XGBoost,Predicted_Low_XGBoost
209.85,209.64,210.03152,209.56367
214.03,213.82,214.05817,213.95143
227.6,220.483,227.49492,221.00406
213.27,212.96,213.23373,213.04393
218.54,218.39,218.55069,218.18155
219.55,219.5,219.65378,219.41418
210.0,209.07,209.66904,208.77975
209.155,209.12,209.21371,209.11047
214.15,214.06,214.19502,214.14233
230.86,230.76,230.75824,230.6301
221.04,220.92,221.01724,221.00685
225.21,225.13,225.261,225.08992
214.24,214.21,214.24263,214.19322
227.46,227.37,227.49535,227.36797
214.49,214.41,214.39635,214.3461
227.71,227.38,227.83363,227.37248
219.77,219.64,219.74353,219.68393
230.56,230.15,230.58752,230.07751
209.4,209.265,209.28568,209.27489
214.5,214.43,214.52773,214.36423
211.24,210.62,211.34671,210.58296
216.14,216.03,216.17357,215.97992
220.0,219.53,219.83466,219.38612
219.925,219.77,219.93657,219.7246
214.32,214.21,214.38951,214.22176
227.11,226.9,227.22249,226.96097
209.06,208.96,208.87279,208.79767
232.81,232.6,232.92114,232.65627
215.815,206.735,211.20114,202.33876
224.96,224.64,224.97615,224.82616
211.65,210.61,211.51419,210.71921
207.57,207.3,207.57718,207.43054
225.3,225.2,225.30574,225.21204
224.77,223.25,224.74544,223.22812
231.93,231.69,231.75552,231.63582
209.09,208.64,208.82584,208.5375
212.9,212.73,212.86009,212.578
214.1,213.98,214.18623,214.10283
228.43,228.28,228.4694,228.34332
213.89,213.83,213.92194,213.73232
207.59,207.53,207.61758,207.54933
216.92,216.76,216.85913,215.1527
228.01,227.96,228.01979,227.91347
213.8,213.65,213.72096,213.66055
214.3,214.25,214.34706,214.2458
209.67,209.46,209.66989,209.32164
227.36,226.823,227.41344,226.5444
211.2,211.1,211.20567,211.15575
232.98,232.56,232.77766,232.38005
227.14,226.75,227.07751,226.89236
208.92,208.71,208.85344,208.73093
209.1,208.91,209.11324,208.98512
227.59,227.3,227.60661,227.38722
217.0,215.14,216.89725,214.7771
213.92,213.88,213.92503,213.9645
226.57,226.41,226.50252,226.56274
214.96,214.87,215.15405,214.91034
210.57,210.42,210.42148,210.32175
213.43,213.3,213.3635,213.32935
233.02,232.93,232.91016,232.78894
207.64,207.5,207.62605,207.54073
228.41,227.84,228.44102,228.04321
209.18,209.11,209.15399,209.12123
220.4,220.23,220.5543,220.09703
214.62,214.371,214.69995,214.45901
226.01,225.58,225.50331,225.31978
211.86,211.61,211.82655,211.81564
214.29,214.16,214.26422,214.1969
225.19,224.85,225.19319,224.8332
227.19,227.13,227.14061,226.84743
214.155,214.082,214.15504,214.13124
226.825,226.68,226.7002,226.53156
227.25,227.17,227.22807,227.30319
230.51,230.3,230.55263,230.40256
214.31,213.88,214.36908,213.93167
214.19,213.865,214.28491,214.05765
210.35,210.28,210.4719,210.32669
212.82,212.422,212.66988,212.63455
224.81,224.55,224.80219,224.42303
210.98,210.89,210.88266,210.94669
221.4,221.3,221.40538,221.3961
213.91,213.9,213.9236,213.97722
227.36,226.46,227.38528,226.56445
228.4,227.94,228.38531,227.87172
219.03,218.97,219.09702,218.84393
229.84,228.86,229.51479,228.56866
210.75,210.58,210.69246,210.56848
213.39,213.205,213.296,213.25302
232.7,232.69,232.71797,232.6552
214.35,214.18,214.25354,214.00352
216.95,216.86,216.95021,216.72804
228.11,227.96,228.18195,228.04158
216.87,216.86,216.91771,216.73737
229.8,229.73,229.83687,229.76949
209.24,209.09,209.26047,209.20456
210.74,210.38,210.80821,210.49533
226.448,226.38,226.3779,226.55899
209.51,208.52,209.29852,208.69934
214.5,214.31,214.43286,214.22867
214.19,214.15,214.20001,214.16103
213.98,213.86,213.94676,213.94371
214.01,213.5,214.0865,213.64934
231.0,230.88,231.02448,230.64055
209.8,209.7,209.90526,209.72356
214.23,214.15,214.20528,214.14241
226.45,226.38,226.45581,226.55899
229.3,229.18,229.3166,229.2616
227.26,227.21,227.21675,227.31828
213.645,213.468,213.68198,213.63081
225.36,225.01,225.31467,225.10674
211.33,211.12,211.49158,211.29121
211.25,211.19,211.17664,211.16957
232.235,232.11,232.1215,232.0226
228.85,228.606,228.817,228.60529
214.17,214.11,214.16824,214.14656
226.38,226.34,226.35373,225.85378
213.49,213.21,213.76743,213.2899
213.685,213.39,213.73543,213.39471
215.92,215.88,215.84023,215.679
212.7,212.64,212.57703,212.62006
213.76,213.705,213.77711,213.72186
228.4,228.24,228.41641,228.26558
227.13,226.94,227.09805,226.9478
226.24,226.14,226.32803,225.73335
215.7,215.56,215.72658,215.49629
227.5,227.022,227.6453,226.95163
227.95,227.87,227.8911,227.89418
228.265,227.26,228.17358,227.0492
230.26,230.19,230.16856,229.68738
216.89,216.85,216.92625,216.7362
229.39,228.82,228.99467,228.62355
219.42,219.26,219.6534,219.40332
217.84,217.79,217.93672,217.8043
227.65,227.65,227.62425,227.48979
214.2,214.01,214.19246,214.08383
210.95,210.9,211.02411,210.96494
221.78,221.66,221.63246,221.63766
231.38,231.32,231.51118,231.19823
214.1,214.05,214.09064,214.11783
213.85,213.82,213.9221,213.72655
228.327,228.2,228.426,228.2087
230.3,230.2,230.21375,230.42296
232.7,232.63,232.67278,232.63799
210.8,210.7,210.71559,210.84639
215.99,215.92,215.8222,215.6684
214.045,213.95,213.92737,213.9131
213.305,212.92,213.2699,212.89865
227.95,227.69,227.92625,227.80888
227.65,227.61,227.59187,227.60364
214.27,214.11,214.26903,214.20644
210.07,210.01,210.09737,209.93954
216.13,216.06,216.17514,215.9808
209.89,209.77,209.89554,209.71294
209.29,209.16,209.35675,209.22746
216.07,216.04,216.17635,215.9982
209.75,209.57,209.8391,209.49425
226.95,226.74,227.03496,226.54839
220.75,219.6,220.72168,219.46696
209.71,209.61,209.69919,209.59398
228.19,228.022,228.29222,227.8205
208.13,208.07,208.30269,208.11363
229.65,229.6,229.61742,229.5166
211.95,209.5,211.73637,209.8158
221.7,221.54,221.62071,221.61984
209.85,209.78,209.8634,209.7373
220.08,219.93,220.2245,219.80902
213.55,213.25,213.60875,213.32472
213.03,212.675,212.87369,212.178
227.77,227.62,227.78787,227.78285
208.94,196.614,210.06894,199.53658
215.37,215.12,215.40904,215.03822
212.935,212.9,212.86356,212.91586
219.68,219.56,219.69543,219.68103
213.645,213.33,213.6389,213.39217
217.08,217.031,216.98405,217.12694
211.175,210.92,211.23956,210.88483
213.36,213.23,213.29643,213.2876
220.9,220.8,220.83699,220.41644
214.38,214.25,214.4012,214.21169
227.25,227.15,227.17165,227.22212
207.59,207.52,207.62695,207.55576
228.44,228.17,228.24974,228.00627
213.65,213.546,213.69402,213.6551
215.91,215.85,215.8339,215.68051
210.34,210.21,210.28032,210.12247
210.08,209.97,210.09836,210.1064
219.63,219.55,219.65172,219.68768
213.55,213.43,213.70364,213.40846
209.45,209.335,209.33241,209.23036
217.94,217.68,218.0172,217.71156
214.17,214.12,214.16266,214.1183
227.75,227.72,227.75691,227.49614
216.31,216.21,216.19106,216.4166
227.64,227.62,227.6408,227.48979
213.24,213.1,213.17877,213.06679
210.69,210.28,210.81432,210.20515
231.02,230.805,231.06673,230.8304
215.933,215.71,215.8053,215.59314
214.06,214.0,214.08524,213.94734
219.71,219.51,219.75069,219.40382
213.5,213.32,213.40152,213.34444
209.25,209.16,209.15695,209.11923
216.9,216.84,216.7935,216.7404
210.37,210.04,210.26216,209.8163
214.927,214.37,214.68884,214.44574
228.7,228.6,228.75162,228.63232
209.605,209.45,209.60399,209.48578
232.06,231.825,232.07329,231.94354
214.04,214.0,214.06184,213.97722
226.958,226.655,226.75092,226.89519
227.78,227.4,227.8903,227.72633
207.56,207.52,207.60838,207.55237
212.39,211.69,212.42679,211.8668
213.46,213.05,213.42229,213.17812
209.18,209.11,209.2217,209.22316
215.84,210.59,213.73917,206.9601
218.25,217.81,218.20297,217.69849
209.09,209.02,209.15414,209.08983
218.1,218.07,218.10626,218.04749
209.43,209.38,209.35008,209.28821
209.05,208.98,209.13756,209.08916
213.6,212.96,213.81349,213.32121
219.84,219.58,219.80556,219.69469
213.26,213.07,213.28691,213.23912
209.929,209.52,209.67973,209.47003
214.09,213.832,214.00148,213.91403
213.95,213.75,213.95363,213.9247
214.66,214.65,214.64757,214.56297
213.83,213.69,213.82397,213.6543
211.21,211.17,211.20865,211.16734
214.0,213.99,214.0436,213.96265
230.278,230.19,230.21605,230.10211
215.58,215.31,215.72363,215.40828
228.25,228.14,228.30922,228.17828
210.99,210.7,211.04942,210.58682
209.365,209.17,209.38126,209.21342
216.73,216.65,216.80096,216.65591
227.7,227.6,227.6611,227.7937
210.08,210.01,210.09665,209.94244
220.895,220.61,221.00946,220.42285
214.83,213.617,215.48184,214.38869
227.03,226.839,227.08052,227.00787
214.28,214.12,214.36237,214.18636
228.98,228.85,228.99063,228.91307
213.3,213.18,213.2083,213.05138
224.76,224.4,224.83022,224.36024
220.85,220.8,220.82674,220.44098
212.92,212.86,212.85124,212.91553
231.05,230.37,230.90686,230.56302
219.83,219.695,219.71614,219.70316
212.39,212.18,212.3133,212.11072
210.88,210.61,211.05403,210.7898
212.27,212.16,212.2199,212.08006
227.82,227.78,227.87108,227.80681
211.2,211.17,211.19788,211.17534
231.1,230.785,230.99727,230.93752
209.3,209.2,209.24747,209.22041
210.85,210.33,210.66098,210.46953
211.3,211.27,211.3658,210.9508
215.3,213.93,215.27167,213.94118
229.24,229.21,229.29547,229.28638
211.2,211.1,211.20854,211.15544
230.21,230.181,230.201,229.7889
228.74,228.67,228.7613,228.6461
212.99,212.8,212.91794,212.5758
230.3,230.25,230.25731,230.44598
217.07,217.04,217.03937,217.11647
225.815,225.49,225.72995,225.61182
213.91,213.65,213.76456,213.66422
228.5,228.44,228.50787,228.37949
214.72,214.61,214.85846,214.72482
213.38,213.165,213.26332,213.20723
214.14,213.04,213.90799,212.9245
218.744,217.75,218.3001,217.5298
228.16,227.68,228.16988,227.48053
215.5,215.02,215.2702,215.04395
209.83,209.68,209.76245,209.68881
216.94,216.75,216.83836,216.7004
226.35,226.311,226.3609,226.26207
216.22,215.5,215.83984,215.21744
216.01,215.66,215.80016,215.48091
208.87,208.8,208.84637,208.70007
217.29,217.07,217.68768,217.44058
210.6,210.45,210.74844,210.52373
213.5,213.39,213.53108,213.33638
213.66,213.61,213.64943,213.64232
208.98,208.82,208.88864,208.6888
213.25,213.16,213.20135,213.29451
226.38,226.31,226.35318,226.0568
208.825,208.66,208.83746,208.2451
210.67,209.89,210.60637,209.58209
210.147,210.04,210.10422,210.08287
209.75,209.58,209.73122,209.57074
211.43,211.34,211.44698,211.15402
215.79,215.77,215.71574,215.68355
221.38,221.35,221.40175,221.40524
232.57,232.42,232.55424,232.48685
231.09,230.87,230.95389,231.00322
214.3,214.152,214.2589,214.15678
213.43,211.37,213.35207,211.92685
233.33,233.07,233.02394,232.78397
214.02,213.94,214.06459,213.96257
216.22,216.12,216.16875,216.38722
217.175,217.03,217.17206,217.1083
213.88,213.76,213.89128,213.69652
210.43,210.31,210.4786,210.32639
228.2,227.95,228.09827,227.83911
219.88,219.72,219.77664,219.74594
228.29,228.19,228.30438,228.20569
213.79,213.67,213.8175,213.7134
215.01,214.93,215.13147,215.1057
228.17,227.88,228.18367,227.94908
210.57,209.5,210.80049,209.65953
216.22,215.53,215.9852,214.93878
227.68,227.56,227.59952,227.36801
216.26,216.18,216.17139,216.40585
225.58,225.49,225.7266,225.50641
214.35,213.75,214.41336,212.71591
229.66,229.59,229.63412,229.53853
232.5,232.45,232.4559,232.42386
212.5,212.47,212.55974,212.4569
209.18,209.07,209.22992,209.10077
232.69,232.68,232.71033,232.6523
214.33,214.205,214.25003,214.20099
213.95,213.9,213.94026,213.96265
211.24,211.13,211.19193,211.15138
228.18,228.13,228.14832,228.06685
209.62,209.53,209.70622,209.56085
211.64,211.4,211.61153,211.46428
216.72,216.67,216.75233,216.67122
225.19,224.89,225.15991,224.9888
211.22,211.2,211.20714,211.16667
217.068,217.0,216.98273,217.12416
213.84,213.8,213.83568,213.70735
231.395,231.01,231.41936,231.29213
216.67,216.47,216.61731,216.60387
210.02,209.82,209.93398,209.70592
209.9,209.68,209.96014,209.77531
229.05,229.04,229.00551,228.98766
209.59,209.51,209.5554,209.53992
228.5,228.3,228.47702,228.29272
225.12,224.92,225.16713,225.05025
209.32,209.22,209.19424,209.03499
213.91,213.8,213.94133,213.93619
211.85,210.63,211.71083,210.42812
217.505,216.92,217.32553,216.93457
214.23,214.21,214.2239,214.1941
213.749,213.43,213.93747,213.50386
212.34,212.205,212.30011,212.16153
219.7,219.66,219.69539,219.697
232.3,231.99,232.36494,232.00212
225.03,224.98,224.90591,224.92322
214.69,214.66,214.6387,214.7403
208.35,208.05,208.39305,208.06775
219.75,219.69,219.7291,219.68645
225.18,224.73,225.18987,224.93289
209.44,209.14,209.3412,209.15823
211.9,211.84,211.95366,211.83086
213.51,213.44,213.53575,213.34802
228.75,227.382,228.27628,227.27533
209.97,209.77,209.94664,209.6974
216.15,216.09,216.17569,215.9808
232.57,232.5,232.54749,232.54886
210.5,210.3,210.52455,210.31439
211.36,210.97,211.33067,211.07509
210.4,210.01,210.40562,210.24109
232.75,232.66,232.76318,232.69525
220.0,219.8,219.7837,219.72093
228.78,228.27,228.92358,228.24089
213.91,213.76,213.85344,213.92029
226.37,226.15,226.3456,225.71094
227.0,226.94,227.05946,226.99866
218.1,217.5,218.1509,217.17673
217.0,216.75,216.98965,216.0573
213.62,213.6,213.69395,213.6996
228.95,228.85,228.98473,228.9036
209.823,209.65,209.9367,209.70277
232.7,232.66,232.70578,232.63754
219.11,218.94,219.14783,218.8211
214.33,214.23,214.25674,214.22185
207.58,207.54,207.61903,207.54933
209.84,209.75,209.87144,209.71664
219.99,219.695,219.86946,219.61768
220.9,220.75,220.82451,220.42172
220.27,219.61,219.92232,219.45929
209.82,209.705,209.72713,209.58287
214.27,214.21,214.24306,214.23895
232.0,231.94,232.02304,232.00473
225.76,225.6,225.77948,225.49535
216.817,216.71,216.76105,216.64134
228.33,228.25,228.37665,228.21645
213.16,212.7,213.40292,213.05885
213.355,213.21,213.38881,213.2907
207.62,207.57,207.59192,207.59169
227.65,227.6,227.56367,227.4636
228.37,228.3,228.39719,228.30914
227.6,226.4,227.64941,226.73299
210.16,210.1,210.08037,210.10732
226.6,226.375,226.40062,226.5094
228.0,227.88,227.99849,227.86275
208.99,208.81,209.06747,208.74252
219.59,219.57,219.65154,219.69124
218.29,217.96,218.25017,217.97035
228.49,227.82,228.35327,227.4058
230.249,230.2,230.20627,230.45792
227.74,227.7,227.76758,227.78651
210.0,209.759,209.84566,209.64207
225.29,225.14,225.31833,225.1913
212.28,212.046,212.31151,212.0602
215.82,187.786,219.65044,203.14027
228.97,228.9,228.97499,228.93529
225.815,225.725,225.7958,225.57925
214.29,214.0,214.25224,214.13329
210.1,210.05,210.0982,210.10442
212.88,212.81,212.84085,212.92352
216.08,216.07,216.17268,215.9982
210.14,209.85,210.0062,209.77698
213.09,212.97,213.1399,213.07964
212.91,212.61,212.8461,212.51575
214.08,213.66,214.18352,213.83994
209.89,209.83,209.85172,209.93954
217.06,217.0,217.0455,217.10387
219.29,219.26,219.32774,219.09949
229.16,229.11,229.01578,229.26947
230.28,230.18,230.21136,230.42001
216.9,216.88,216.91959,216.7345
211.21,211.18,211.2055,211.16734
229.35,229.27,229.24211,229.18211
214.19,214.15,214.20338,214.1379
219.55,219.44,219.62938,219.38269
215.98,215.91,215.79797,215.65215
214.01,213.03,214.24896,212.5964
213.88,213.76,213.92992,213.70087
211.84,211.767,211.96965,211.83853
231.42,231.16,231.5621,231.18344
214.16,214.11,214.17526,214.1379
225.37,225.28,225.30867,225.29112
232.1,231.93,232.08171,231.88968
232.06,232.0,232.0352,231.98163
213.765,213.595,213.73322,213.6731
214.12,214.07,214.1598,214.11844
228.08,227.99,228.16586,228.06256
213.13,212.68,213.21753,212.79309
214.21,214.17,214.23349,214.15855
211.9,211.84,211.74104,211.84236
213.42,213.285,213.38306,213.34619
214.47,214.4,214.39717,214.34966
215.0,214.709,215.19272,214.78851
228.07,227.98,228.03926,227.892
209.71,209.23,209.66719,209.31265
211.11,211.0,211.03946,210.90768
232.01,231.87,232.0048,231.81004
220.196,220.075,220.25108,220.09863
207.39,207.3,207.36632,207.30562
214.24,214.13,214.20119,214.10263
228.41,227.5,228.48372,227.46521
214.13,213.96,214.17168,214.06773
211.65,211.39,211.65575,211.47452
214.62,214.42,214.56346,214.46716
219.015,218.915,219.10123,218.8282
214.39,214.32,214.38504,214.24527
210.464,210.22,210.46014,210.02373
227.08,226.816,227.0937,226.59694
213.47,213.31,213.39098,213.33247
214.75,214.69,214.84053,214.90837
231.3,231.23,231.4721,231.22327
214.125,210.335,212.05573,209.16373
214.04,214.0,214.08377,214.10963
207.69,207.05,207.77647,207.12442
218.44,218.19,218.46562,218.11469
211.27,211.12,211.21957,211.15079
213.15,212.69,212.78065,212.36096
224.72,224.6,224.73502,224.89679
209.91,209.73,209.90764,209.69522
216.235,216.054,216.1972,215.96115
213.566,213.4,213.5472,213.34073
208.92,208.85,208.869,208.81868
228.24,228.01,228.42574,228.19041
214.48,214.24,214.37877,214.1935
219.9,219.74,219.95163,219.7179
213.3,213.18,213.28296,213.2696
228.04,227.78,227.97287,227.81891
214.1,214.05,214.16191,214.1113
214.09,214.01,214.54341,214.1153
214.25,214.2,214.24254,214.22816
221.63,221.31,221.71849,221.5138
216.87,216.77,216.92152,216.71143
211.24,210.62,211.33704,210.89276
213.917,213.79,213.83363,213.92949
227.72,227.67,227.75966,227.82347
232.398,231.39,232.18117,230.96887
230.96,230.77,230.78992,230.6056
209.37,209.23,209.37285,209.25851
217.0,216.96,216.98283,217.12416
213.16,213.08,213.13403,213.10786
213.45,213.1,213.34659,213.0357
210.1,209.87,210.12729,209.88676
226.34,226.31,226.34157,226.25876
215.3,213.07,215.6912,213.3139
225.27,225.13,225.30444,225.09377
214.01,213.91,214.0768,213.90019
214.17,214.1,214.13625,214.14241
228.505,228.42,228.50438,228.36748
208.93,208.66,208.93289,208.72977
209.04,208.95,209.16513,209.06407
214.48,214.43,214.38458,214.37538
213.58,213.43,213.52881,213.39891
228.3,228.21,228.29604,228.20093
217.05,217.0,216.9863,217.12126
211.27,211.24,211.19685,211.18124
213.305,212.85,213.20131,212.53102
231.55,231.405,231.599,231.37831
230.268,230.19,230.19595,230.12389
214.78,214.52,214.59406,214.59697
228.738,228.603,228.77895,228.62943
213.59,213.33,213.54274,213.25977
215.333,215.22,215.21704,215.11562
214.18,213.9,214.50853,213.92586
228.75,228.71,228.75565,228.62857
209.75,209.62,209.74835,209.57289
219.7,219.63,219.70624,219.69414
207.67,207.57,207.64928,207.61801
228.67,228.58,228.65016,228.64488
212.54,212.49,212.56288,212.4625
212.85,212.66,212.83089,212.58067
228.56,228.115,228.52861,228.16011
209.93,209.825,209.8947,209.70744
